Year,Population_Million,Inflation_Rate,Unemployment_Rate,Exports_USD_Billion,Imports_USD_Billion,FDI_USD_Billion,Industrial_Growth_Rate,Services_Growth_Rate,Agriculture_Growth_Rate,Government_Expenditure_PctGDP,Fiscal_Deficit_PctGDP,Interest_Rate,Exchange_Rate_INR_USD,Energy_Consumption_TWh,GDP_Growth_Rate
2003,1391.72,5.22,7.68,448.58,267.37,29.48,2.04,10.84,0.98,14.03,-4.72,4.58,68.75,1080.78,2.62
2003,1272.42,4.71,8.99,342.76,653.72,62.95,6.28,1.35,5.71,16.13,-3.67,6.81,76.94,1784.07,3.33
2003,1196.12,8.52,2,256.44,276.07,19.26,8.14,4.32,2.35,14.06,-6.74,5.28,79.13,1488.46,2.32
2003,1176.98,2.22,8.99,242.02,390.95,55.5,8.01,5.82,1.76,6.67,-4.3,6.87,57.81,1617.33,2.98
2003,1276.17,4.53,2.44,327.27,628.23,46.21,6.69,6.48,3.54,18.46,-7.42,7.5,71.88,1040.87,3.16
2003,1116.86,5.79,2.49,337.42,481.48,10.4,8.17,8.05,5.18,20.2,-5.51,4.28,75.61,1316.43,3.08
2003,1460.41,4.32,7.93,316.08,161.06,45.6,7.2,6.91,4.66,17.9,-6.48,5.91,52.26,1336.59,3.43
2003,1391.32,0.44,8.89,229.08,593.05,73.64,5.93,6.77,5.84,11.61,-3.14,6.2,65.57,1075.08,3.02
2003,1337.35,4.47,4.46,254.36,410.21,32.41,5.07,4.09,6.96,15.78,-6.74,4.1,73.92,1471.73,2.8
2003,1247.7,8.75,6.28,208.25,249.11,57.05,5.63,5.4,2.09,10.56,-5.51,5.36,69.28,1101.35,1.82
2003,1289.66,8.11,5.01,407.04,562.18,40.76,5.66,6.79,4.48,13.25,-6.04,4.68,72.65,1430.03,2.65
2003,1274.13,4.55,5.64,50,186.64,37.37,5.55,4.79,7.98,15.32,-5.28,6.67,70.3,1490.38,1.73
2003,1290.23,3.91,6.26,485.51,222.4,37.45,6.6,8.69,6.12,13.79,-7.66,6.56,75.58,1243.29,3.67
2003,1056.4,6.69,7.18,318.12,279.91,75.64,3.09,4.93,0.37,16.22,-6.29,4.64,77.35,1569.42,2.35
2003,1109.43,4.55,7.59,164.73,480.83,26.81,9.3,6.93,4.08,16.29,-3.89,9.52,77.13,1362.68,2.04
2003,1256.1,2.13,7.5,274.5,194.33,53.4,5.93,3.95,4.06,14.12,-6.8,5.91,63.84,1504.85,1.26
2003,1370.3,8.02,4.38,558.44,475.03,44.93,5.65,6.8,4.49,14.58,-5.06,6.55,80.44,1105.41,3.76
2003,1382.73,7.78,5.16,272.7,221.06,20.02,9.67,4.91,3.01,12.95,-8.02,8.2,61.45,1075.29,1.87
2003,1290.2,8.91,5.5,223.21,431.72,48.48,4.27,5.64,6.02,10.75,-6.46,4.76,80.81,834.15,1.85
2003,1128.29,6.99,6.51,367.79,331.7,69.41,5.68,8.27,3.15,15.17,-4.99,3.81,68.87,1175.65,3.81
2003,1169.99,2.13,2.35,401.75,477.87,50.41,8.46,8.47,-0.29,15.17,-6.56,7.71,70.89,1544.19,3.39
2003,1171.73,8.21,9.98,469.46,541.27,46.95,3.98,8.93,6.7,12.26,-6.95,5.54,79.68,1323.78,2.14
2003,1389.55,3.63,6.92,595,354.21,31.31,7.7,9.16,-2.26,15.5,-5.87,5.68,80.45,1270.6,3.62
2003,1300.92,5.07,5.84,368.47,310.98,59.44,4.25,6.42,1.13,17.33,-4.13,4.86,66.28,1533.56,1.54
2003,1288.7,4.05,5.99,299.13,290.75,55.26,5.63,3.86,2.28,16.77,-6.2,5.1,68.39,1035.92,2.16
2003,1425.85,11.27,6.96,415.05,185.35,31.83,3.6,7.46,3.78,14.92,-4.28,7.01,62.98,989.56,2.53
2003,1400.68,5.9,6.21,398.45,488.98,51.76,2.68,5.36,2.44,15.93,-4.75,6.61,67.08,1102.71,1.77
2003,1409.61,7.88,5.91,380.66,225.71,24.22,5.33,5.78,2.13,15.72,-4.99,4.1,68.46,945.69,1.61
2003,1237.58,6.34,7.19,360.67,345.35,40.3,4.15,8.25,2.11,12.61,-2.77,7.53,75.92,1093.35,3.27
2003,1187.02,8.31,6.56,266.11,361.49,57.74,6.62,8.07,3.17,10.77,-8.42,9.49,75.77,1550.2,2.5
2003,1223.13,4.32,6.46,292.48,317.9,23.03,6.84,5.57,2.38,17.17,-6.53,5.1,67.17,1008.75,2.85
2003,1216.69,2.61,6.25,454.09,428.91,64.32,3.95,4.46,5,16.76,-4.99,5.66,67.67,1155.19,3.91
2003,1205.99,7.18,6.09,418.59,261.52,54.88,5.3,7.53,4.29,12.64,-4.62,6.71,63.4,1461.96,3.57
2003,1240.05,3.39,4.72,426.2,282.73,27.27,1.08,4.12,1.62,13.51,-7.24,6.28,69.85,1606.3,2.3
2003,1084.62,5.89,5.7,410.04,509.82,37.06,7.02,11.22,6.25,8.79,-5.46,6.06,79.5,1451.01,4.48
2003,1053.19,5.97,4.83,417.19,475.83,58.32,4.13,5.61,1.95,19.81,-8.91,6.64,55.01,1685,3.24
2003,1227.32,7,7.13,454.09,818.63,14.19,4.27,5.79,4.77,17.53,-4.93,6.53,70,594.29,2.89
2003,1403.37,3.35,7.68,322.85,631.77,39.34,1.21,10.55,6.37,15.58,-4.88,5.35,73.27,735.32,2.37
2003,1306.96,7.58,3.67,496.57,411.59,73.09,4.34,8.18,1.29,16.32,-5.99,6.5,69.61,500,4.15
2003,1421.26,2.86,5.16,215.73,383.41,56.46,8.02,6.84,5.32,15.39,-6.45,5.56,64.62,915.74,3.33
2003,1216.88,1.79,4.46,534.03,412.8,29.07,3.93,9.85,4.96,20,-4.9,7.28,84.32,1660.02,2.69
2003,1312.68,0.93,7,360.51,251.85,41.61,4.54,2.42,6.87,16.2,-6.08,3.88,76.63,1060.79,2.43
2003,1215.5,6.77,6.91,221.79,487.92,75.82,8.32,7.54,5.11,13.74,-5.86,6.51,67.09,1709.07,4.19
2003,1458.01,4.52,7.04,320.5,424.8,38.12,3.86,8.74,3.4,18.52,-3.18,6.45,66.99,1058.48,2.35
2003,1250.87,2.09,5.35,50,372.92,72.63,5.42,9.65,4.92,17.4,-2.45,7.45,58.04,1133.33,3.73
2003,1183.56,4.96,7.32,269.64,294.91,38.17,9.74,5.31,3.96,17.48,-7.47,7.53,68.48,742.68,2.92
2003,1384.87,3.08,5.68,491.11,500.2,120,4.06,5.36,2.3,13.44,-5.55,7.15,81.51,1413.72,4.43
2003,1140.87,3.13,4.16,249.6,610.62,56.12,5.76,5.94,2.92,16.76,-3.43,6.95,83.4,921.43,4.89
2003,1115.91,1.24,8.24,432.76,553.95,37.22,6.57,6.99,3.89,16.27,-4.96,5.52,73.24,1523.1,3.15
2003,1206.93,4.61,8.6,214.38,235.44,54.27,5.48,8.41,4.78,14.19,-6.16,5.92,82.48,1320.38,2.57
2003,1395.5,5.23,6.68,318.5,332.58,39.36,3.87,9.92,3.06,16.65,-6.82,6.59,78.66,1155.82,2.91
2003,1158.39,6.74,5.48,498.13,381.81,57.31,7.4,8.23,2.92,19.06,-7.17,8.54,64.96,808.97,4.09
2003,1338.93,4.88,7.27,423.57,347.83,31.78,5.44,6.36,2.96,19.18,-4.04,6.29,79.35,1586.58,3.42
2003,1289.51,5.32,4.45,50,290.56,21.44,5.61,9.69,1.9,14.69,-6.9,7.07,80.12,1686.1,2.78
2003,1252.41,6.47,9.05,340.43,396.14,54.77,4.63,10.67,2.86,14.86,-6.01,7.18,54.17,1272.62,2.54
2003,1115.22,3.31,6.84,295.96,340.45,68.44,4.66,8.96,2.48,13.36,-4.68,5.94,75.94,1148.01,3.21
2003,1264.77,1.87,11.95,135.51,456.59,61.16,5.73,6.97,4.47,18.08,-4.38,7.86,68.09,1289.79,1.4
2003,1451.48,8.01,9.14,241.21,451.54,32.07,6.88,3.22,8.01,13.88,-5.75,9.48,71.84,899.39,3.17
2003,1341.13,0.58,5.56,208.86,377.42,47.67,6.64,7.29,2.04,13.5,-5.84,7.26,76.38,1104.43,2.37
2003,1500,3.92,6.16,299.15,89.66,77.26,7.31,7.09,2.39,14.5,-6.68,7.57,72.97,1124.07,2.6
2003,1156.04,4.05,6.3,575.92,523.83,38.44,5.91,7.77,3.7,18.43,-8.48,5.86,68.27,1268.74,4.34
2003,1179.51,5.72,5.92,424.91,371.5,24.36,4.8,6.26,0.78,15.3,-6.64,8.22,65.83,641.02,2.98
2003,1304.59,6.75,5.12,337.5,529.29,38.59,5.83,4.59,4.96,17.92,-5.37,6.06,67.22,1475.26,2.02
2003,1256.89,6.56,6.69,336.21,458.2,59.75,5.23,7.38,4.98,8.66,-8.32,8.37,72.03,1511.77,3.49
2003,1262.52,4.29,9.12,239.32,549.2,30.19,7.78,4.98,4.34,12.44,-6.18,10.07,62.16,1051.83,2.8
2003,1431.66,6.58,2,412.08,330.04,41.17,5.66,10.36,0.12,10.73,-6.47,4.23,77.18,1305.43,3.54
2003,1223.77,8.27,3.92,441.69,276.32,40.78,4.54,9.52,2.72,13.05,-6.41,5.37,79.56,974.31,3.57
2003,1199.8,5.22,6.02,512.61,231.94,20.3,9.57,5.72,2.84,13.41,-6.05,6.22,70.96,674.04,2.94
2003,1030.39,6.08,2.78,298.18,177.22,21.66,5.76,7.19,4.32,19.72,-6.01,6.11,60.94,1416,2.58
2003,1254.99,7.8,8.62,170.24,685.03,72.57,5.48,5.27,0.63,19.68,-7.27,5.36,74.22,1272.19,3.27
2003,1185.7,3.44,4.31,192.13,226.98,64.85,7.57,7.94,7.79,12.44,-9.8,5.66,61.58,763.65,4.37
2003,1415.98,5.32,4.68,268.19,719.19,56.4,5.27,8.81,3.6,18.64,-4.5,3.76,79.45,1283.1,3.27
2003,1303.88,5.92,7.82,197.04,432.92,44.7,4.47,7.33,8.14,15.48,-5.53,7.25,65.42,1389.46,2.49
2003,1133.39,4.1,7.51,240.2,457.88,12.32,6.87,5.41,7.11,15.31,-5.26,5.02,80.34,1290.81,2.4
2003,1300.91,5.82,4.97,409.44,343.43,36.96,8.7,7.89,4.41,15.72,-5.31,3.96,80.55,1299.44,4.01
2003,1376.31,3.07,7.76,278.76,369.56,68.3,4.57,6.49,3.22,12.27,-7.67,7.5,82.32,1381.99,2.71
2003,1362.05,7.01,5.31,469.37,468.48,68.43,6.7,6.43,5.04,14.35,-4.45,7.48,63.61,1315.01,3.34
2003,1413.2,8.23,9.83,529.75,450.77,61.43,3.78,7.15,5.72,17.69,-8.1,2,84.33,1429.8,3.14
2003,1239.23,2.7,4.79,479.47,593.97,48.86,5.82,7.42,4.73,22.17,-3.76,5.4,67.69,1178.43,3.65
2003,1135.68,3.76,5.93,261.27,443.96,58.21,9.6,6.65,3.43,15.79,-4.27,4.94,70.12,1425.98,2.64
2003,1282.93,0.67,6.58,199.76,333.39,64.77,7.31,3.74,3.72,21.74,-5.18,6.09,63.44,1188.78,1.8
2003,1331.59,5.12,4.4,198.52,276.57,48.15,9.84,6.05,0.81,14.34,-5.64,8.38,76.03,1652.4,2.81
2003,1242.67,8.86,4.48,381.8,611.31,66.13,4.04,8.83,4.93,9.08,-4.84,5.3,61.94,1172.36,3.56
2003,1189.74,6.32,8.25,328.25,141.32,55.44,6.33,10.66,2.56,11.19,-7.91,5.98,68.77,1401.97,2.82
2003,1271.81,6.43,5.79,454.19,485.12,40.65,9.89,6.26,1.81,12.54,-4.51,6.8,74.77,1235.55,3.15
2003,1058.4,8.82,8.11,478.94,405.31,57.62,6.36,7.8,1.72,16.07,-4.1,4.14,75.33,1320.83,3.98
2003,1314.11,3.95,6.36,83.77,188.59,32.78,7.96,5.09,6.93,16.44,-4.17,6.01,74.91,1448.41,2.74
2003,1205.33,7.44,4.92,561.86,354.65,57.71,5.84,8.17,5.46,16.92,-4.4,6.2,83.62,677.24,4.64
2003,1314.14,4.03,5.05,521.21,550.7,41.74,5.66,5.47,1.96,10.53,-6.7,2.65,78.74,1443.07,2.78
2003,1374.39,6.72,6.83,375.72,524.7,26.61,5.39,9.07,6.01,10.52,-6.43,9.35,60.73,1582.74,3.78
2003,1212.49,6.96,7.46,379.6,176.95,25,5.1,6.45,2.72,18.82,-7.99,7.85,84.28,1266.16,2.7
2003,1166.73,5.05,7.15,244.99,199.79,17.07,7.6,4.32,6.17,15.42,-6.73,5.54,82.53,932.3,1.93
2003,1308.96,9.05,4.99,293.39,356.07,19.72,6.7,6,1.22,15.96,-4.31,5.45,65.26,1202.13,2.3
2003,1313.62,5.27,8.18,510.5,493.85,58.89,7.49,2.49,4.77,13.84,-4.54,4.67,59.17,1389.54,2.86
2003,1116.33,9.85,10.17,398.31,525.84,33.76,4.84,5.47,4.76,16.98,-3.64,6.45,64.04,1173.01,1.32
2003,1315.38,3.6,7.82,200.31,272.72,54.43,8.69,10,1.08,17.61,-5.83,4.4,61.78,899.19,2.83
2003,1341.22,6.31,7.18,418.02,504.7,32.01,6.88,9.75,4.14,12.06,-6.68,4.66,63.49,1155.73,1.89
2003,1242.31,5.45,8.03,362.58,461.02,51.02,7.26,8.35,5.42,19.52,-6.3,4.17,76.22,989.38,2.85
2003,1106.35,5.1,7.76,345.59,441.4,55.93,1.95,9.67,3.51,12.45,-9.49,7.29,65.84,1258.91,2.09
2003,1235.83,5.78,5.96,402.1,650.84,70.29,4.01,3.67,2.68,12.77,-7,4.85,72.36,1183.07,3.51
2003,1337.53,8,8.15,270.79,320.36,55.35,4.19,7.83,5.09,16.13,-5.21,5.7,73.95,1264.32,2.94
2003,1234.06,5.86,9.6,351.19,708.59,30.06,11.23,3.71,3.85,13.5,-6.53,5.22,73.44,1166.72,1.92
2003,1500,1.33,10.15,119.01,165.73,38.51,10.98,5.81,5.39,20.54,-3.88,6.19,82.94,973.71,2.83
2003,1235.31,10.22,7.9,448.58,298.71,43.83,5.32,5.77,4.93,17.7,-7.46,7.43,81.99,957.46,2.39
2003,1500,2.06,6.8,508.47,569.26,34.27,4.41,4.99,3.89,17.85,-8.94,4.32,70.49,1032.31,2.86
2003,1196.54,5.15,5.45,197.12,404.24,88.83,6.05,4.75,3.31,15.73,-6.84,7.05,49.77,1421.9,1.87
2003,1183.03,7.8,10.73,442.25,207.6,14.85,4.71,6.63,1.08,16.5,-5.88,3.62,77.75,1711.73,1.37
2003,1162.33,4.89,9.71,318.78,212.89,68.4,5.24,5.23,1.66,15.67,-7.42,3.87,85.89,1057.94,2.63
2003,1199.25,5.78,5.65,370.6,222.53,52.93,3.55,6.98,4.52,10.82,-6.42,5.31,70.21,1215.29,2.15
2003,1295.24,6.63,9.19,384.09,475.46,39.41,7.72,6.69,0.99,15.61,-7.3,6.31,66.62,701.19,2.69
2003,1033.47,7.42,6.1,307.81,628.97,46.69,3.07,4.46,1.47,13.75,-3.33,8.5,65.66,1358.89,2.28
2003,1043.94,3.77,6.56,359.14,417.53,63.96,3.02,5.92,6.45,13.3,-5.46,8.34,65.73,1343.65,3.48
2003,1188,7.27,2.88,533.28,326.71,48.4,7.17,10.72,6.34,6.78,-5.85,8.44,77.79,1296.35,3.4
2003,1164.15,3,4.75,371.5,530.69,40.48,8.16,10.83,3.67,18.27,-5.85,8.47,71.08,1396.83,3.04
2003,1217.23,5.84,5.94,316.93,348.2,37.8,5.91,4.83,4.11,14.83,-5.54,6.14,65.57,1254.61,1.72
2003,1094.24,3.62,2,208.31,301.38,72.94,8.53,4.87,3.12,9.7,-3.9,7.84,62.75,987.22,3.07
2003,1174.04,9.17,10.29,454.34,752.62,55.52,1.7,7.99,5.81,16.08,-2.68,6.31,68.98,1174.68,3.2
2003,1137.1,3.41,5.23,109.17,241.03,38.21,5.01,2.45,5.79,16.94,-4.37,5.92,66.26,1080.24,1.78
2003,1178.59,7.62,5.07,516.62,495.7,67.6,6.71,6.68,-1.3,16.11,-6.05,3.63,86.75,1421.5,3.62
2003,1164.42,3.73,7.09,230.09,110.38,32.77,8.48,4.67,2.56,19.71,-5.77,6.92,74.42,683.2,2.86
2003,1175.9,5.41,2.15,444.94,288.28,44.82,6.58,4.68,4.88,17.37,-7.79,5.25,68.95,1428.46,3.1
2003,1407.31,5.38,6.02,405.95,353.08,24.13,3.72,5.41,2.15,18.56,-3.71,4.44,57.9,1222.31,2.53
2003,1345.15,5.04,3.77,270.88,470.51,56.42,8.33,8.3,4.73,15.32,-5.38,7.43,54.7,1667.91,3.56
2003,1242.66,6.63,4.62,311.06,405.01,59.86,7.87,3.4,5.98,13.63,-10.74,4.79,63.09,1285.91,2.67
2003,1288.88,3.81,10.11,535.47,334.61,33.14,5.65,8.42,7.44,8.03,-4.28,8.14,86.7,982.7,2.54
2003,1392.09,7.85,4.45,169.56,621.56,37.25,3.93,7.01,1.56,19.51,-6.89,5.28,75.16,1721.14,1.83
2003,1142.17,7.73,4.5,440.87,329.05,41.41,7.54,7.47,4.79,10.9,-6.68,6.75,81.14,613.49,3.26
2003,1339.48,7.58,6.11,342.33,422.36,30.45,3.2,7.47,4.02,14.74,-7.53,7.86,67.4,1174.83,2.61
2003,1133.52,5.89,5.8,294.95,264.59,84.27,8.48,10.15,3.95,15.91,-7.1,5.56,62.67,1220.55,4.22
2003,1099,9.13,8.18,377.4,264.22,56.45,2.92,5.16,4.2,16.24,-5.36,5.7,64.13,1054.15,3.49
2003,1414.46,7.59,5.71,338.79,539.18,79.81,2.73,7.83,2.33,12.54,-5.88,6.77,68.08,1112.36,2.4
2003,1208.68,6.97,6.9,217.59,524.22,52.25,5.22,7.18,4.58,14.78,-5.35,7.64,73.54,1246.53,2.13
2003,1172.37,4.96,2.4,419.35,521.03,90.68,5.44,5.98,6.64,14.38,-4.44,6.53,86.54,1266.62,3.32
2003,1411.81,6.62,6.14,521.21,463.69,42.18,3.26,1.32,0.5,16.84,-6.62,5.68,63.09,899.01,2.39
2003,1306.9,3.83,6.67,500.37,239.44,5,6.29,6.06,2.89,15.51,-6.26,5.5,63.11,1170.65,2.07
2003,1308.44,3.45,3.27,319.37,482.65,25.64,4.2,7.22,2.42,15.91,-1.17,5.24,74.97,895.68,3.08
2003,1328.09,6.79,4.98,284.18,538.37,68.16,6.99,5.81,3.24,14.12,-5.96,5.65,85.1,1665.43,3.73
2003,1127.64,3.34,8.47,205,603.74,40.09,5.03,7.96,7.87,21.04,-5.53,3.67,52.51,1442.29,2.23
2003,1258.22,8.86,8.04,445.27,537.39,28.37,8.48,5.84,2.84,16.82,-5.11,6.74,72.21,1039.5,3.2
2003,1472.76,5.82,6.18,215.08,361.53,60.7,8.83,6.76,-1.57,12.78,-6.64,7.04,80.95,1536.81,3.37
2003,1425.76,5.89,6.07,380.4,430.53,47.57,7.14,9.3,1.9,18.23,-5.36,4.35,63.86,1139.85,2.83
2003,1360.33,5.3,8.15,258.39,542.83,5,5.12,5.04,4.74,14.82,-3.62,6.1,58.19,1230.97,2.61
2003,1356.97,4.08,6.02,299.38,470,45.27,5.77,9.78,3.63,16.29,-5.24,6.92,71.99,1207.38,3.01
2003,1278.34,6.21,4.58,416.79,579.53,38.43,5.86,10.15,5.05,12.42,-4.56,7.42,71.64,1131.3,4.21
2003,1135.91,4.61,9.39,188.61,302.05,29.74,9.23,5.45,1.78,15.52,-7.81,8.14,77.41,1329.41,2.05
2003,1248.59,4.18,3.16,375.94,302.1,46.71,8.43,4.78,1.4,12.26,-4.9,5.96,71.28,1189.04,2.8
2003,1214.43,7.9,7.24,301,670.16,49.93,5.71,10.2,6.66,6.91,-6.47,5.42,77.41,1011.91,2.98
2003,1085.73,8.64,7.44,305.8,186.6,52.94,3.17,6.12,3.93,15.47,-8.33,4.29,71.1,1282.6,1.62
2003,1297.25,6.3,6.62,434.88,434.99,75.69,7.43,8.36,3.47,11.48,-6.73,6.05,75.19,1180.2,3.74
2003,1190.94,5.38,5.13,257.05,428.17,56.57,7.76,7.42,2.28,14.56,-3.67,4.3,72.98,1307.32,3.34
2003,1129.98,7.31,5.22,350.09,521.88,31.75,6.34,9.58,8.32,11.61,-5.81,6.53,75.18,1286.61,2.71
2003,1134.48,7.36,2,597.97,643.48,32.38,4.65,7.54,1.75,12.46,-2.73,7.81,61.44,1048.88,3.37
2003,1024.41,5.46,7.04,341.76,217.44,45.11,6.99,5.03,2.25,17.5,-5.6,6,67.79,774.48,1.65
2003,1396.77,4.53,7.83,318.61,425.38,7.51,4.25,8.86,6.07,12.79,-6.71,7.96,81.87,1037.65,2.11
2003,1123.62,3.05,7.75,509.1,300,56.45,4.91,8.15,7.02,12.82,-3.42,7.2,64.08,1538.94,3.72
2003,1266.81,1.76,2.5,239.25,357.23,46.69,7.38,8.55,5.09,10.91,-4.95,4.93,70.99,1055.58,3.8
2003,1121.71,4.2,6.18,331.76,439.27,63.48,7.17,6.59,7.11,15.27,-4.31,7.08,69.35,924.64,3.5
2003,1036,6.07,3.1,333.17,502.49,82.89,4.82,5.57,1.62,15.04,-4.25,5.92,80.96,1116.57,2.25
2003,1285.52,4.97,6.82,61.73,528.45,18.02,3.9,9.17,4.91,19.51,-5.03,5.64,70.95,981.35,1.54
2003,1128.5,3.04,6.45,334.81,600.74,58.3,7.02,4.47,3.13,14.01,-5.23,3.8,70.37,778.5,2.45
2003,1135.16,6.71,5.15,289.81,526.73,41.09,3.61,9.54,2.25,17.44,-4.48,6.11,69.73,1214.81,2.23
2004,1310,2.94,9.19,412.09,505.08,64.65,10.74,5.68,4.95,15.64,-6.13,8.59,74.36,1457.95,4.2
2004,1273.78,3.23,4.61,206.32,442.59,19.27,5.87,6.86,2.37,13.5,-5.64,8.46,68.7,1335.8,2.02
2004,1162.77,7.2,8.33,50,408.63,33.13,6.14,5.97,6.16,12.5,-4.72,5.96,76.74,1269.16,1.68
2004,1188.72,4.45,2.8,520.27,442.93,40.16,5.74,7.04,-1.21,18.91,-5.74,6.38,66.48,1076.56,3.12
2004,1134.78,10.21,6.33,238.29,420.38,69.27,7.93,6.79,6.42,16.13,-7.19,4.54,62.61,1261.94,2.39
2004,1256.63,3.91,5.41,229.77,440.26,44.83,6.89,7.19,5.2,15.93,-4.59,5.03,65.36,1477.8,1.94
2004,1277.9,5.66,6.89,105.6,388.1,58.81,5.42,5.69,3.5,16.76,-7.68,5.89,57.35,1350.57,2.99
2004,1223.4,5.33,7.14,282.39,323.11,60.93,4.73,8.25,5.47,14.65,-7.36,7.64,69.91,822.87,4.02
2004,1197.33,2.56,6.35,465.6,366.23,39.8,2.32,8.64,4.38,13.91,-4.82,7.33,77.39,1450.46,3.39
2004,1459.09,5.56,5.88,356.87,319.6,44.59,5.5,7.44,7.17,15.16,-2.68,7.34,65.39,1611.74,3.46
2004,1137.55,5.98,6.19,359.52,335.39,49.65,4.93,8.15,2.62,10.36,-6.83,8.68,68.35,1298.3,3.52
2004,1171.96,3.25,8.75,347.43,358.64,69.07,3.69,3.76,1.71,12.61,-6.09,8.94,60.83,838.39,2.46
2004,1281.67,11.1,2,318.05,215.75,65.99,2.84,3.52,1.96,16.19,-5.39,5.82,67.65,1194.77,2.12
2004,1347.3,1.09,9.3,411.88,449.46,45.04,6.52,3.61,4.28,17.44,-5.04,3.96,52.74,1014.55,2.98
2004,1043.01,6.11,9.09,557.11,619.32,45.2,7.81,6.7,3.68,11.89,-3.24,7.61,70.77,864.36,3.66
2004,1317.47,8.42,5.69,281.23,647.66,55.09,6.55,11.14,3.81,20.57,-3.31,6.59,69.99,1225.53,2.34
2004,1134.17,5.41,3.56,437.32,485.47,47.48,7.27,10.09,2.66,16.84,-4.57,8.7,72.17,1033.43,3.64
2004,1105.53,5.37,11.03,340.29,482.72,47,4.02,9.15,4.79,15.46,-4.13,6.5,59.87,1713.44,2.75
2004,1000,7.14,4.9,497.62,270.86,48,5.41,8.69,3.57,12.79,-3.07,6.82,74.03,1221.8,3.82
2004,1292.6,4.51,5.17,218.84,449.25,53.15,4.04,6.64,4.34,15.38,-4.77,3.56,75.01,1152.46,2.32
2004,1208.14,3.53,4.29,390.9,354.06,91.41,6.6,4.48,4.02,17.14,-6.47,6.96,58.74,842.92,4.01
2004,1327.12,8.22,11.55,469.49,238.99,28,3.6,6.6,-0.23,15.67,-6.43,4.82,62.01,1133.78,1.13
2004,1163.84,4.2,4.65,433.18,255.58,39.91,6.58,3.28,3.43,13.11,-5.69,6.98,70.75,1401.51,2.81
2004,1314.66,7.74,5.68,286.68,268.82,29.15,7.25,5.21,4.56,10.69,-6.65,6.19,67.69,1152.19,2.81
2004,1219.93,3.93,8.46,229.37,663.43,55.34,7.68,9.65,6.06,11.46,-7.23,9.34,65.16,1280.78,2.9
2004,1135.51,4.66,5.62,372.7,549.57,55.77,8.54,7.26,-0.12,18.1,-6.22,6.93,70.11,1062.59,3.86
2004,1080.75,5.4,7.67,221.74,234.02,37.06,7.33,9.05,1.53,13.81,-3.28,6.09,71.18,1307.69,2.8
2004,1080.65,7.78,7.59,341.96,537.47,44.74,6.4,8.76,3.78,17.23,-3.51,6.28,65.15,1137.72,3.61
2004,1155.86,4.81,4.63,158.68,354.74,37.28,5.18,4.31,4.45,14.41,-4.8,5.04,70.02,990.97,3.25
2004,1289.75,2.68,5.88,267.31,248.15,50.88,7.66,6.96,4.36,13.94,-3.59,4.91,72.19,594.71,3.39
2004,1444.18,5.42,6.48,329.85,353.43,51.52,8.99,8.77,2.61,11.72,-4.46,4.66,60.52,970.1,4.05
2004,1430.69,5.55,7.58,418.09,403.59,21.92,4.4,6.32,4.7,9.97,-7.74,5.16,72.17,934.23,2.9
2004,1195.34,7.07,5.25,319.26,268.62,39.39,6.81,10.19,2.49,16.63,-5.7,6.91,81.09,1025.96,2.02
2004,1211.66,5.74,7,336.93,425.06,19.76,6,9.38,2.41,14.38,-6,6.85,76.08,993.7,2.63
2004,1462.71,6.71,2,269.03,390.19,5,5.84,10.62,6.14,12.36,-5.92,8.27,62.1,1116.83,3.44
2004,1391.59,4.92,10.07,355,396.43,56.03,7.42,8,1.13,15.69,-5.82,5.33,60.04,1256.25,2.84
2004,1498.4,5.87,6.57,387.26,779.61,61.28,5.8,4.79,5.43,20.44,-5.08,4.51,71.86,1393.19,2.54
2004,1119.89,6.58,4.62,397.62,515.24,48.96,5.69,6.78,1.25,20.34,-4.42,6.06,70.47,1275.16,3.48
2004,1232.13,4.46,5.92,465.38,430.45,39.01,6.56,8.07,2.45,15.72,-7.02,4.4,58.32,1431.05,3.26
2004,1352.19,5,6.48,476.47,403.7,75.17,6.64,8.45,2.66,14.28,-3.49,2,61.11,1223.79,4.03
2004,1233.98,5.65,5.82,450.64,754.79,29.47,8.33,4.66,3.93,23,-5.23,4.69,66.39,1484.92,2.33
2004,1405.2,2.26,4.93,248.29,268.44,56.82,2.61,9.66,-0.7,11.21,-6.09,6.16,74.32,1151.48,1.93
2004,1340.59,7.36,6.72,455.77,307.68,45.54,6.86,6.03,0.17,15.24,-4.58,5.64,60.25,788.45,3.5
2004,1256.17,7.69,8.65,328.03,575.97,63.93,7.29,7.03,1.07,13.41,-6.23,4.85,63.46,1678.25,3.44
2004,1472.13,7.54,6.41,392.87,243.58,51.79,5.25,4.86,4.11,18.36,-2.19,5.44,86.16,1017.8,3.66
2004,1000,7.46,7.3,214.72,252.64,99.69,5.09,5.15,7.81,17.52,-6.32,2.22,74.85,1198.47,3.16
2004,1083.13,5.96,7.17,273.31,583.69,47.04,8.13,11.02,6.03,13.73,-4.9,5.02,52.7,1203.13,3.19
2004,1000,3.62,8.21,326.83,455.47,77.64,2.41,10.59,3.5,14.04,-3.85,5.27,67.17,1412.63,3.31
2004,1275.14,5.76,9.41,309.58,596.87,54.23,10.2,7.13,1.73,14.68,-6.13,5.33,72.5,1193.81,4.25
2004,1465,4.76,10.16,334.69,487.67,10.8,8.98,8.23,-0.65,15.74,-2.93,8.06,64.92,1377.17,2.53
